cntry,rw_order,paed_age_cutoff,inc_time_tmc,logsigma_time_mmc,logsigma_agetime_mmc,logsigma_spacetime_mmc,ids
ZMB,0,10,TRUE,3,1.5,-2,20230824-140338-b4a098d5
ZMB,0,10,TRUE,3,1.5,-0.5,20230824-140417-9b342123
ZMB,0,10,TRUE,3,1.5,1,20230824-140400-1a0146e1
ZMB,0,10,TRUE,3,3,-3.5,20230824-140408-31f891cf
ZMB,0,10,TRUE,3,3,-2,20230824-140448-38d02af5
ZMB,0,10,TRUE,3,3,-0.5,20230824-140428-d9c33394
ZMB,0,10,TRUE,3,3,1,20230824-140442-943bda59
ZMB,0,10,TRUE,3,4.5,-3.5,20230824-140520-c427c1e0
ZMB,0,10,TRUE,3,4.5,-2,20230824-140501-38811b81
ZMB,0,10,TRUE,3,4.5,-0.5,20230824-140510-8f540744
ZMB,0,10,TRUE,3,4.5,1,20230824-140551-7b20c895
ZWE,0,10,TRUE,-1.5,0,-3.5,20230824-140531-d683a1c4
ZWE,0,10,TRUE,-1.5,0,-2,20230824-140541-891dac46
ZWE,0,10,TRUE,-1.5,0,-0.5,20230824-140621-9d58aeea
ZWE,0,10,TRUE,-1.5,0,1,20230824-140600-89ae4ded
ZWE,0,10,TRUE,-1.5,1.5,-3.5,20230824-140611-8006d465
ZWE,0,10,TRUE,-1.5,1.5,-2,20230824-140651-63d80798
ZWE,0,10,TRUE,-1.5,1.5,-0.5,20230824-140631-53adf9cd
ZWE,0,10,TRUE,-1.5,1.5,1,20230824-140644-da157adc
ZWE,0,10,TRUE,-1.5,3,-3.5,20230824-140721-dc6462b9
ZWE,0,10,TRUE,-1.5,3,-2,20230824-140659-fcd7aab0
ZWE,0,10,TRUE,-1.5,3,-0.5,20230824-140714-96804011
ZWE,0,10,TRUE,-1.5,3,1,20230824-140750-b0be0fec
ZWE,0,10,TRUE,-1.5,4.5,-3.5,20230824-140733-2bc1c694
ZWE,0,10,TRUE,-1.5,4.5,-2,20230824-140750-9c65f96b
ZWE,0,10,TRUE,-1.5,4.5,-0.5,20230824-140825-c05d38be
ZWE,0,10,TRUE,-1.5,4.5,1,20230824-140802-cecb2217
ZWE,0,10,TRUE,0,0,-3.5,20230824-140822-b7c58525
ZWE,0,10,TRUE,0,0,-2,20230824-140856-022dcf38
ZWE,0,10,TRUE,0,0,-0.5,20230824-140833-031a5971
ZWE,0,10,TRUE,0,0,1,20230824-140853-307a8a71
ZWE,0,10,TRUE,0,1.5,-3.5,20230824-140923-f9a864a3
ZWE,0,10,TRUE,0,1.5,-2,20230824-140903-f4939e6b
ZWE,0,10,TRUE,0,1.5,-0.5,20230824-140922-3365ac4f
ZWE,0,10,TRUE,0,1.5,1,20230824-140957-84af1f17
ZWE,0,10,TRUE,0,3,-3.5,20230824-140935-cc1aaf77
ZWE,0,10,TRUE,0,3,-2,20230824-140949-845b5bfc
ZWE,0,10,TRUE,0,3,-0.5,20230824-141028-6659e380
ZWE,0,10,TRUE,0,3,1,20230824-141004-42a421d0
ZWE,0,10,TRUE,0,4.5,-3.5,20230824-141019-66094a0c
ZWE,0,10,TRUE,0,4.5,-2,20230824-141102-4e326b89
ZWE,0,10,TRUE,0,4.5,-0.5,20230824-141036-e28e7276
ZWE,0,10,TRUE,0,4.5,1,20230824-141053-c7764f91
ZWE,0,10,TRUE,1.5,0,-3.5,20230824-141134-e954d014
ZWE,0,10,TRUE,1.5,0,-2,20230824-141108-37376497
ZWE,0,10,TRUE,1.5,0,-0.5,20230824-141125-4c0c38ed
ZWE,0,10,TRUE,1.5,0,1,20230824-141206-5cf234e2
ZWE,0,10,TRUE,1.5,1.5,-3.5,20230824-141137-2bd34ff4
ZWE,0,10,TRUE,1.5,1.5,-2,20230824-141201-1d63f779
ZWE,0,10,TRUE,1.5,1.5,-0.5,20230824-141235-350c3e04
ZWE,0,10,TRUE,1.5,1.5,1,20230824-141206-7c5e97cc
ZWE,0,10,TRUE,1.5,3,-3.5,20230824-141227-e87547dc
ZWE,0,10,TRUE,1.5,3,-2,20230824-141308-ec970e2e
ZWE,0,10,TRUE,1.5,3,-0.5,20230824-141236-9fdf9acf
ZWE,0,10,TRUE,1.5,3,1,20230824-141256-0ee67741
ZWE,0,10,TRUE,1.5,4.5,-3.5,20230824-141344-834cff5d
ZWE,0,10,TRUE,1.5,4.5,-2,20230824-141308-a759e59e
ZWE,0,10,TRUE,1.5,4.5,-0.5,20230824-141322-7e4e29fd
ZWE,0,10,TRUE,1.5,4.5,1,20230824-141413-72997b14
ZWE,0,10,TRUE,3,0,-3.5,20230824-141337-8fb7e665
ZWE,0,10,TRUE,3,0,-2,20230824-141354-3bd4a58a
ZWE,0,10,TRUE,3,0,-0.5,20230824-141444-e3d8da58
ZWE,0,10,TRUE,3,0,1,20230824-141406-48f45863
ZWE,0,10,TRUE,3,1.5,-3.5,20230824-141425-4e115f3f
ZWE,0,10,TRUE,3,1.5,-2,20230824-141521-5d97213c
ZWE,0,10,TRUE,3,1.5,-0.5,20230824-141436-3aae76b9
ZWE,0,10,TRUE,3,1.5,1,20230824-141454-8d37e6bb
ZWE,0,10,TRUE,3,3,-3.5,20230824-141549-3fbe1d96
ZWE,0,10,TRUE,3,3,-2,20230824-141508-0aa902d1
ZWE,0,10,TRUE,3,3,-0.5,20230824-141523-c5f65359
ZWE,0,10,TRUE,3,3,1,20230824-141618-bfc79bf9
ZWE,0,10,TRUE,3,4.5,-3.5,20230824-141537-aca32d6d
ZWE,0,10,TRUE,3,4.5,-2,20230824-141555-343788a1
ZWE,0,10,TRUE,3,4.5,-0.5,20230824-141650-2b1aa7f6
ZWE,0,10,TRUE,3,4.5,1,20230824-141611-5b2b2129
ETH,1,10,TRUE,-1,-1,-2,20230829-155245-67f73ef3
ETH,1,10,TRUE,-1,-1,-1,20230829-155354-7bb18832
ETH,1,10,TRUE,-1,-1,0,20230829-155315-a48654f4
ETH,1,10,TRUE,-1,-1,1,20230829-155312-6beef9d7
ETH,1,10,TRUE,-1,0,-2,20230829-155423-dd155a14
ETH,1,10,TRUE,-1,0,-1,20230829-155352-dfb29eba
ETH,1,10,TRUE,-1,0,0,20230829-155342-4167b976
ETH,1,10,TRUE,-1,0,1,20230829-155452-bd72edb1
ETH,1,10,TRUE,-1,1,-2,20230829-155421-e41056e5
ETH,1,10,TRUE,-1,1,-1,20230829-155413-38531f2c
ETH,1,10,TRUE,-1,1,0,20230829-155526-2f2fd952
ETH,1,10,TRUE,-1,1,1,20230829-155450-c1fd4b41
ETH,1,10,TRUE,-1,2,-2,20230829-155441-98f20cd0
ETH,1,10,TRUE,-1,2,-1,20230829-155603-4c818bc0
ETH,1,10,TRUE,-1,2,0,20230829-155518-b6464aa1
ETH,1,10,TRUE,-1,2,1,20230829-155514-4f373060
ETH,1,10,TRUE,0,-1,-2,20230829-155633-8ba6f53b
ETH,1,10,TRUE,0,-1,-1,20230829-155553-a91ca43f
ETH,1,10,TRUE,0,-1,0,20230829-155553-ab35fa0c
ETH,1,10,TRUE,0,-1,1,20230829-155702-9538d831
ETH,1,10,TRUE,0,0,-2,20230829-155624-4457e0f8
ETH,1,10,TRUE,0,0,-1,20230829-155622-38e4a1cc
ETH,1,10,TRUE,0,0,0,20230829-155734-e36c57ec
ETH,1,10,TRUE,0,0,1,20230829-155652-97e4464c
ETH,1,10,TRUE,0,1,-2,20230829-155652-b20273cc
ETH,1,10,TRUE,0,1,-1,20230829-155802-57232466
ETH,1,10,TRUE,0,1,0,20230829-155740-ac9125b6
ETH,1,10,TRUE,0,1,1,20230829-155737-beea23ad
ETH,1,10,TRUE,0,2,-2,20230829-155835-0374b66d
ETH,1,10,TRUE,0,2,-1,20230829-155811-d7b9caa4
ETH,1,10,TRUE,0,2,0,20230829-155812-6bc55e00
ETH,1,10,TRUE,0,2,1,20230829-155900-19b02bb0
ETH,1,10,TRUE,1,-1,-2,20230829-155841-a23198b4
ETH,1,10,TRUE,1,-1,-1,20230829-155841-b6352a2d
ETH,1,10,TRUE,1,-1,0,20230829-155940-f2611b54
ETH,1,10,TRUE,1,-1,1,20230829-155912-9f2d7e14
ETH,1,10,TRUE,1,0,-2,20230829-155907-317c6f62
ETH,1,10,TRUE,1,0,-1,20230829-160013-ac46a919
ETH,1,10,TRUE,1,0,0,20230829-155944-0c01eea9
ETH,1,10,TRUE,1,0,1,20230829-155947-4203989b
ETH,1,10,TRUE,1,1,-2,20230829-160044-dc53ee33
ETH,1,10,TRUE,1,1,-1,20230829-160013-ab67e815
ETH,1,10,TRUE,1,1,0,20230829-160024-fe3e28c8
ETH,1,10,TRUE,1,1,1,20230829-160121-0105393d
ETH,1,10,TRUE,1,2,-2,20230829-160043-2a7692b7
ETH,1,10,TRUE,1,2,-1,20230829-160058-52d153e5
ETH,1,10,TRUE,1,2,0,20230829-160156-f356354d
ETH,1,10,TRUE,1,2,1,20230829-160120-fda7ec37
ETH,1,10,TRUE,2,-1,-2,20230829-160133-9e1dafd1
ETH,1,10,TRUE,2,-1,-1,20230829-160229-16c00f68
ETH,1,10,TRUE,2,-1,0,20230829-160155-439d7070
ETH,1,10,TRUE,2,-1,1,20230829-160206-bf051cad
ETH,1,10,TRUE,2,0,-2,20230829-160259-e4fde566
ETH,1,10,TRUE,2,0,-1,20230829-160226-ca3513cf
ETH,1,10,TRUE,2,0,0,20230829-160239-baa2dc4d
ETH,1,10,TRUE,2,0,1,20230829-160342-a56da771
ETH,1,10,TRUE,2,1,-2,20230829-160258-022d2e60
ETH,1,10,TRUE,2,1,-1,20230829-160315-4edb4432
ETH,1,10,TRUE,2,1,0,20230829-160414-7f088391
ETH,1,10,TRUE,2,1,1,20230829-160329-61ad9090
ETH,1,10,TRUE,2,2,-2,20230829-160351-01978d5b
ETH,1,10,TRUE,2,2,-1,20230829-160448-cdd277df
ETH,1,10,TRUE,2,2,0,20230829-160400-ea12e1dd
ETH,1,10,TRUE,2,2,1,20230829-160421-6967e48f
KEN,1,10,TRUE,-1,-1,-2,20230819-094421-bc42b2be
KEN,1,10,TRUE,-1,-1,-1,20230819-094524-3e71e82c
KEN,1,10,TRUE,-1,-1,0,20230819-094503-8560c989
KEN,1,10,TRUE,-1,-1,1,20230819-094454-307dd6b0
KEN,1,10,TRUE,-1,0,-2,20230819-094556-5e8d8db4
KEN,1,10,TRUE,-1,0,-1,20230819-094534-93d5da13
KEN,1,10,TRUE,-1,0,0,20230819-094524-4e37dd3e
KEN,1,10,TRUE,-1,0,1,20230819-094627-32b7c5b5
KEN,1,10,TRUE,-1,1,-2,20230819-094603-19a67be4
KEN,1,10,TRUE,-1,1,-1,20230819-094553-52654637
KEN,1,10,TRUE,-1,1,0,20230819-094702-5d385068
KEN,1,10,TRUE,-1,1,1,20230819-094637-c6dc18cb
KEN,1,10,TRUE,-1,2,-2,20230819-094624-2b297d7b
KEN,1,10,TRUE,-1,2,-1,20230819-094735-78155d49
KEN,1,10,TRUE,-1,2,0,20230819-094711-76fe109a
KEN,1,10,TRUE,-1,2,1,20230819-094655-05c2a253
KEN,1,10,TRUE,0,-1,-2,20230819-094807-4416dc75
KEN,1,10,TRUE,0,-1,-1,20230819-094740-e778f473
KEN,1,10,TRUE,0,-1,0,20230819-094726-747c97aa
KEN,1,10,TRUE,0,-1,1,20230819-094843-e191ae42
KEN,1,10,TRUE,0,0,-2,20230819-094813-cc283e7f
KEN,1,10,TRUE,0,0,-1,20230819-094758-e5e69734
KEN,1,10,TRUE,0,0,0,20230819-094913-52d3d7a1
KEN,1,10,TRUE,0,0,1,20230819-094844-8bd27cb4
KEN,1,10,TRUE,0,1,-2,20230819-094830-2408c0d9
KEN,1,10,TRUE,0,1,-1,20230819-094943-71fe8ac8
KEN,1,10,TRUE,0,1,0,20230819-094918-406a148b
KEN,1,10,TRUE,0,1,1,20230819-094904-41367a27
KEN,1,10,TRUE,0,2,-2,20230819-095011-c9d851b9
KEN,1,10,TRUE,0,2,-1,20230819-094947-ddb8752c
KEN,1,10,TRUE,0,2,0,20230819-094932-f952146f
KEN,1,10,TRUE,0,2,1,20230819-095041-970e8a8b
KEN,1,10,TRUE,1,-1,-2,20230819-095017-ef261287
KEN,1,10,TRUE,1,-1,-1,20230819-095003-f1929569
KEN,1,10,TRUE,1,-1,0,20230819-095113-ada1b347
KEN,1,10,TRUE,1,-1,1,20230819-095047-369d881e
KEN,1,10,TRUE,1,0,-2,20230819-095032-9f3d24dd
KEN,1,10,TRUE,1,0,-1,20230819-095140-87fa894b
KEN,1,10,TRUE,1,0,0,20230819-095120-15f3a7f7
KEN,1,10,TRUE,1,0,1,20230819-095103-7f3db6e5
KEN,1,10,TRUE,1,1,-2,20230819-095213-d9717e85
KEN,1,10,TRUE,1,1,-1,20230819-095150-e33d5381
KEN,1,10,TRUE,1,1,0,20230819-095137-313a3fcc
KEN,1,10,TRUE,1,1,1,20230819-095249-23bbcc4d
KEN,1,10,TRUE,1,2,-2,20230819-095220-856ac3df
KEN,1,10,TRUE,1,2,-1,20230819-095208-6fb84724
KEN,1,10,TRUE,1,2,0,20230819-095323-4326642e
KEN,1,10,TRUE,1,2,1,20230819-095249-12d9230a
KEN,1,10,TRUE,2,-1,-2,20230819-095240-144191c3
KEN,1,10,TRUE,2,-1,-1,20230819-095357-600b7847
KEN,1,10,TRUE,2,-1,0,20230819-095320-9bf15605
KEN,1,10,TRUE,2,-1,1,20230819-095309-306cc250
KEN,1,10,TRUE,2,0,-2,20230819-095428-61a64799
KEN,1,10,TRUE,2,0,-1,20230819-095352-954bdd89
KEN,1,10,TRUE,2,0,0,20230819-095342-153ce146
KEN,1,10,TRUE,2,0,1,20230819-095457-4664c94d
KEN,1,10,TRUE,2,1,-2,20230819-095420-aeea947c
KEN,1,10,TRUE,2,1,-1,20230819-095410-752ea17a
KEN,1,10,TRUE,2,1,0,20230819-095526-77de7c55
KEN,1,10,TRUE,2,1,1,20230819-095448-5097308b
KEN,1,10,TRUE,2,2,-2,20230819-095439-920ebcba
KEN,1,10,TRUE,2,2,-1,20230819-095556-44badf25
KEN,1,10,TRUE,2,2,0,20230819-095515-745abf87
KEN,1,10,TRUE,2,2,1,20230819-095508-d70ce732
LSO,1,10,TRUE,-1,-1,-2,20230823-012546-85f5515b
LSO,1,10,TRUE,-1,-1,-1,20230915-172337-31fb6441
LSO,1,10,TRUE,-1,-1,0,20230915-172414-5be1a47a
LSO,1,10,TRUE,-1,-1,1,NA
LSO,1,10,TRUE,-1,0,-2,20230823-014709-023ce228
LSO,1,10,TRUE,-1,0,-1,20230915-174247-487f8706
LSO,1,10,TRUE,-1,0,0,20230915-174506-8d39a68d
LSO,1,10,TRUE,-1,0,1,20230915-165814-96563dc4
LSO,1,10,TRUE,-1,1,-2,20230823-020917-b8d1b7ef
LSO,1,10,TRUE,-1,1,-1,20230915-180255-076c405c
LSO,1,10,TRUE,-1,1,0,20230915-180611-bcd5c4b9
LSO,1,10,TRUE,-1,1,1,20230915-171938-720a50e6
LSO,1,10,TRUE,-1,2,-2,20230823-023201-a33a7366
LSO,1,10,TRUE,-1,2,-1,20230823-025344-6176f281
LSO,1,10,TRUE,-1,2,0,20230823-031249-bb30f439
LSO,1,10,TRUE,-1,2,1,20230823-033354-5176701a
LSO,1,10,TRUE,0,-1,-2,20230823-035524-b4802006
LSO,1,10,TRUE,0,-1,-1,20230915-182336-c24128d3
LSO,1,10,TRUE,0,-1,0,20230915-182918-9c32ea41
LSO,1,10,TRUE,0,-1,1,20230915-174456-005de6fc
LSO,1,10,TRUE,0,0,-2,20230823-041543-d384e3ab
LSO,1,10,TRUE,0,0,-1,20230915-184615-362f45eb
LSO,1,10,TRUE,0,0,0,20230915-185044-18f8ba43
LSO,1,10,TRUE,0,0,1,20230915-180353-5736fd61
LSO,1,10,TRUE,0,1,-2,20230823-043524-5c382ecf
LSO,1,10,TRUE,0,1,-1,20230915-190753-ae00aced
LSO,1,10,TRUE,0,1,0,20230915-191208-a877680f
LSO,1,10,TRUE,0,1,1,20230915-182417-04511863
LSO,1,10,TRUE,0,2,-2,20230823-050127-10a43670
LSO,1,10,TRUE,0,2,-1,20230823-052321-9adf92a5
LSO,1,10,TRUE,0,2,0,20230823-054603-c42add21
LSO,1,10,TRUE,0,2,1,20230823-060715-de5d424e
LSO,1,10,TRUE,1,-1,-2,20230823-062727-95048f8b
LSO,1,10,TRUE,1,-1,-1,20230915-193236-fa3e5891
LSO,1,10,TRUE,1,-1,0,20230915-193937-aa63ed33
LSO,1,10,TRUE,1,-1,1,20230915-184826-8a287028
LSO,1,10,TRUE,1,0,-2,20230823-064623-83937bdb
LSO,1,10,TRUE,1,0,-1,20230915-195214-cf2da04c
LSO,1,10,TRUE,1,0,0,20230915-195833-e691c075
LSO,1,10,TRUE,1,0,1,20230915-190802-a9270c9e
LSO,1,10,TRUE,1,1,-2,20230823-070527-f30d26b0
LSO,1,10,TRUE,1,1,-1,20230915-201156-43f3ff1b
LSO,1,10,TRUE,1,1,0,20230915-201904-0980fc5d
LSO,1,10,TRUE,1,1,1,20230915-192759-05da121c
LSO,1,10,TRUE,1,2,-2,20230823-072924-20fa2fb8
LSO,1,10,TRUE,1,2,-1,20230823-074918-d48ef03a
LSO,1,10,TRUE,1,2,0,20230823-081110-fb27ef0a
LSO,1,10,TRUE,1,2,1,20230823-082706-0f7b601d
LSO,1,10,TRUE,2,-1,-2,20230823-084152-a6d117e7
LSO,1,10,TRUE,2,-1,-1,20230823-085504-0f128e31
LSO,1,10,TRUE,2,-1,0,20230823-090735-1992be9a
LSO,1,10,TRUE,2,-1,1,20230823-091852-2cd061c5
LSO,1,10,TRUE,2,0,-2,20230823-093024-51b2b000
LSO,1,10,TRUE,2,0,-1,20230823-094242-489047c8
LSO,1,10,TRUE,2,0,0,20230823-095404-8f5a3f80
LSO,1,10,TRUE,2,0,1,20230823-100635-49711faf
LSO,1,10,TRUE,2,1,-2,20230823-101901-05b5f9d5
LSO,1,10,TRUE,2,1,-1,20230823-103124-97edb0f1
LSO,1,10,TRUE,2,1,0,20230823-104346-87f3f372
LSO,1,10,TRUE,2,1,1,20230823-105716-b3df110f
LSO,1,10,TRUE,2,2,-2,20230823-111006-beeeb22e
LSO,1,10,TRUE,2,2,-1,20230823-112307-a576bc94
LSO,1,10,TRUE,2,2,0,20230823-113618-42f77683
LSO,1,10,TRUE,2,2,1,20230823-114942-ec0de142
MOZ,1,10,TRUE,-1,-1,-2,20230904-203729-0c39c777
MOZ,1,10,TRUE,-1,-1,-1,20230904-203712-fecb85d0
MOZ,1,10,TRUE,-1,-1,0,20230904-203804-0321f883
MOZ,1,10,TRUE,-1,-1,1,20230904-203801-b6624724
MOZ,1,10,TRUE,-1,0,-2,20230904-203746-c89919cc
MOZ,1,10,TRUE,-1,0,-1,20230904-203834-5770a64c
MOZ,1,10,TRUE,-1,0,0,20230904-203844-a721ca32
MOZ,1,10,TRUE,-1,0,1,20230904-203816-7ba4407f
MOZ,1,10,TRUE,-1,1,-2,20230904-203913-8463dd2f
MOZ,1,10,TRUE,-1,1,-1,20230904-203915-cc81824f
MOZ,1,10,TRUE,-1,1,0,20230904-203844-a78e57af
MOZ,1,10,TRUE,-1,1,1,20230904-203946-6ca48b71
MOZ,1,10,TRUE,-1,2,-2,20230904-203951-42623137
MOZ,1,10,TRUE,-1,2,-1,20230904-203925-50e1117e
MOZ,1,10,TRUE,-1,2,0,20230904-204016-b6e9115f
MOZ,1,10,TRUE,-1,2,1,20230904-204019-28d5c974
MOZ,1,10,TRUE,0,-1,-2,20230904-203958-51fc4f91
MOZ,1,10,TRUE,0,-1,-1,20230904-204052-5b343191
MOZ,1,10,TRUE,0,-1,0,20230904-204052-ba817253
MOZ,1,10,TRUE,0,-1,1,20230904-204030-5744421b
MOZ,1,10,TRUE,0,0,-2,20230904-204124-e68f6080
MOZ,1,10,TRUE,0,0,-1,20230904-204133-36e12b35
MOZ,1,10,TRUE,0,0,0,20230904-204101-6a6080d8
MOZ,1,10,TRUE,0,0,1,20230904-204155-0be7945f
MOZ,1,10,TRUE,0,1,-2,20230904-204206-3d581218
MOZ,1,10,TRUE,0,1,-1,20230904-204131-65835644
MOZ,1,10,TRUE,0,1,0,20230904-204227-4f7fc0d6
MOZ,1,10,TRUE,0,1,1,20230904-204236-eb8c9934
MOZ,1,10,TRUE,0,2,-2,20230904-204204-88e0118d
MOZ,1,10,TRUE,0,2,-1,20230904-204300-a246aa66
MOZ,1,10,TRUE,0,2,0,20230904-204317-4ccf1aee
MOZ,1,10,TRUE,0,2,1,20230904-204234-f1a4fa1e
MOZ,1,10,TRUE,1,-1,-2,20230904-204330-10c04f11
MOZ,1,10,TRUE,1,-1,-1,20230904-204348-1eabb1eb
MOZ,1,10,TRUE,1,-1,0,20230904-204306-a75d5344
MOZ,1,10,TRUE,1,-1,1,20230904-204401-6b8889ca
MOZ,1,10,TRUE,1,0,-2,20230904-204420-29ffe40b
MOZ,1,10,TRUE,1,0,-1,20230904-204338-6d0268c2
MOZ,1,10,TRUE,1,0,0,20230904-204430-0cd4ac01
MOZ,1,10,TRUE,1,0,1,20230904-204450-0632327b
MOZ,1,10,TRUE,1,1,-2,20230904-204408-18b649f3
MOZ,1,10,TRUE,1,1,-1,20230904-204500-f4e85f6c
MOZ,1,10,TRUE,1,1,0,20230904-204521-2e846b5d
MOZ,1,10,TRUE,1,1,1,20230904-204439-5e4861cf
MOZ,1,10,TRUE,1,2,-2,20230904-204533-44c1bb97
MOZ,1,10,TRUE,1,2,-1,20230904-204550-fb0f4d92
MOZ,1,10,TRUE,1,2,0,20230904-204508-faee30a5
MOZ,1,10,TRUE,1,2,1,20230904-204602-5def73d3
MOZ,1,10,TRUE,2,-1,-2,20230904-204622-73ddf807
MOZ,1,10,TRUE,2,-1,-1,20230904-204538-9d3179e8
MOZ,1,10,TRUE,2,-1,0,20230904-204632-f20015d7
MOZ,1,10,TRUE,2,-1,1,20230904-204656-0241cedf
MOZ,1,10,TRUE,2,0,-2,20230904-204609-559353eb
MOZ,1,10,TRUE,2,0,-1,20230904-204704-7c50b269
MOZ,1,10,TRUE,2,0,0,20230904-204729-9c635c30
MOZ,1,10,TRUE,2,0,1,20230904-204638-e58c6f9c
MOZ,1,10,TRUE,2,1,-2,20230904-204740-b7ffcddc
MOZ,1,10,TRUE,2,1,-1,20230904-204759-1e6284b4
MOZ,1,10,TRUE,2,1,0,20230904-204707-32dad28d
MOZ,1,10,TRUE,2,1,1,20230904-204811-10a96cff
MOZ,1,10,TRUE,2,2,-2,20230904-204828-c0c49ba3
MOZ,1,10,TRUE,2,2,-1,20230904-204749-b604e38b
MOZ,1,10,TRUE,2,2,0,20230904-204846-5153dafe
MOZ,1,10,TRUE,2,2,1,20230904-204900-1826d656
MWI,1,10,TRUE,-1,-1,-2,20230911-110507-c45541ad
MWI,1,10,TRUE,-1,-1,-1,20230915-114431-ea6c2317
MWI,1,10,TRUE,-1,-1,0,20230915-114443-f54b4bbf
MWI,1,10,TRUE,-1,-1,1,20230915-114451-55aee161
MWI,1,10,TRUE,-1,0,-2,20230911-110527-40a152fe
MWI,1,10,TRUE,-1,0,-1,20230915-114502-999a1ee7
MWI,1,10,TRUE,-1,0,0,20230915-114515-05157515
MWI,1,10,TRUE,-1,0,1,20230915-114521-f7860df5
MWI,1,10,TRUE,-1,1,-2,20230911-110540-7d7fdc60
MWI,1,10,TRUE,-1,1,-1,20230915-114532-72c69161
MWI,1,10,TRUE,-1,1,0,20230915-114542-d79944eb
MWI,1,10,TRUE,-1,1,1,20230915-114551-49beb33c
MWI,1,10,TRUE,-1,2,-2,20230911-110540-7b7cf7f9
MWI,1,10,TRUE,-1,2,-1,20230911-110602-bbcf17e0
MWI,1,10,TRUE,-1,2,0,20230911-110636-4af26fcd
MWI,1,10,TRUE,-1,2,1,20230911-110632-d3d77600
MWI,1,10,TRUE,0,-1,-2,20230911-110641-64d853dd
MWI,1,10,TRUE,0,-1,-1,20230915-114602-5d9c7a31
MWI,1,10,TRUE,0,-1,0,20230915-114610-b6043b61
MWI,1,10,TRUE,0,-1,1,20230915-114620-e9dc42a2
MWI,1,10,TRUE,0,0,-2,20230911-110710-63c5ae92
MWI,1,10,TRUE,0,0,-1,20230915-114631-4d63dd21
MWI,1,10,TRUE,0,0,0,20230915-114639-0fbd5911
MWI,1,10,TRUE,0,0,1,20230915-114653-a91a30e2
MWI,1,10,TRUE,0,1,-2,20230911-110703-36badf02
MWI,1,10,TRUE,0,1,-1,20230915-114701-eae7e2ce
MWI,1,10,TRUE,0,1,0,20230915-114709-32b2bd20
MWI,1,10,TRUE,0,1,1,20230915-114722-a79f4a12
MWI,1,10,TRUE,0,2,-2,20230911-110717-6ad73cd9
MWI,1,10,TRUE,0,2,-1,20230911-110744-19162f57
MWI,1,10,TRUE,0,2,0,20230911-110733-365b043f
MWI,1,10,TRUE,0,2,1,20230911-110745-8d4965b0
MWI,1,10,TRUE,1,-1,-2,20230911-110816-40ab4a28
MWI,1,10,TRUE,1,-1,-1,20230915-114730-8395b8ee
MWI,1,10,TRUE,1,-1,0,20230915-114739-bb71117a
MWI,1,10,TRUE,1,-1,1,20230915-114750-3ec1dfc1
MWI,1,10,TRUE,1,0,-2,20230911-110801-12977ae3
MWI,1,10,TRUE,1,0,-1,20230915-114758-e2ab3072
MWI,1,10,TRUE,1,0,0,20230915-114810-12a23cdd
MWI,1,10,TRUE,1,0,1,20230915-114820-f5cf4ebc
MWI,1,10,TRUE,1,1,-2,20230911-110833-4ed918d0
MWI,1,10,TRUE,1,1,-1,20230915-114827-f9bd0807
MWI,1,10,TRUE,1,1,0,20230915-114837-dfa824be
MWI,1,10,TRUE,1,1,1,20230915-114849-497fe0ab
MWI,1,10,TRUE,1,2,-2,20230911-110854-848e0e7d
MWI,1,10,TRUE,1,2,-1,20230911-110839-64f0aeb5
MWI,1,10,TRUE,1,2,0,20230911-110901-8b9be495
MWI,1,10,TRUE,1,2,1,20230911-110922-cd19ac03
MWI,1,10,TRUE,2,-1,-2,20230911-110908-9a8359ad
MWI,1,10,TRUE,2,-1,-1,20230911-110936-97d42ffe
MWI,1,10,TRUE,2,-1,0,20230911-110951-d75d5ff3
MWI,1,10,TRUE,2,-1,1,20230911-110936-4ee620a9
MWI,1,10,TRUE,2,0,-2,20230911-111016-dc314134
MWI,1,10,TRUE,2,0,-1,20230911-111037-b2b9c48b
MWI,1,10,TRUE,2,0,0,20230911-111006-62cd203e
MWI,1,10,TRUE,2,0,1,20230911-111048-3353a55a
MWI,1,10,TRUE,2,1,-2,20230911-111113-d3850e8d
MWI,1,10,TRUE,2,1,-1,20230911-111037-b2ce06d4
MWI,1,10,TRUE,2,1,0,20230911-111121-7d714ead
MWI,1,10,TRUE,2,1,1,20230911-111149-3d1d9507
MWI,1,10,TRUE,2,2,-2,20230911-111121-7da81e94
MWI,1,10,TRUE,2,2,-1,20230911-111154-6785ed50
MWI,1,10,TRUE,2,2,0,20230911-111222-0bdf5587
MWI,1,10,TRUE,2,2,1,20230911-111154-66dda07e
NAM,1,10,TRUE,-1,-1,-2,20230915-114856-ef244813
NAM,1,10,TRUE,-1,-1,-1,20230915-114909-569546dc
NAM,1,10,TRUE,-1,-1,0,20230915-114920-0fbf5a4d
NAM,1,10,TRUE,-1,-1,1,20230915-114926-749ea074
NAM,1,10,TRUE,-1,0,-2,20230915-114937-722c9a9b
NAM,1,10,TRUE,-1,0,-1,20230915-114947-ff93216d
NAM,1,10,TRUE,-1,0,0,20230915-114955-e79d48fd
NAM,1,10,TRUE,-1,0,1,20230915-115006-c0e04fd2
NAM,1,10,TRUE,-1,1,-2,20230915-115019-224dcf67
NAM,1,10,TRUE,-1,1,-1,20230915-115024-723d0178
NAM,1,10,TRUE,-1,1,0,20230915-115035-ce6b4dea
